Sample	Name	Strain	Treatment	Block	Compound	Compound_name	M	Type	Std_conc	RT	Area	ng.mL_QuanLynx	ng.mL_adj	uMol
56	20191211_LT_LPD11_Ctrl	LPD11	Ctrl	4	4	DIM2BOA-Glc	403.1	Analyte	0	NA	NA	NA	NA	NA
57	20191211_LT_LPD11_DG	LPD11	DG	4	4	DIM2BOA-Glc	403.1	Analyte	0	1.7	103.963	NA	120.6319935	0.299260713
58	20191211_LT_LME2_DIMBOA	LME2	DIMBOA	4	4	DIM2BOA-Glc	403.1	Analyte	0	NA	NA	NA	NA	NA
59	20191211_LT_LME2_MBOA	LME2	MBOA	4	4	DIM2BOA-Glc	403.1	Analyte	0	NA	NA	NA	NA	NA
60	20191211_LT_LME2_Ctrl	LME2	Ctrl	4	4	DIM2BOA-Glc	403.1	Analyte	0	NA	NA	NA	NA	NA
61	20191211_LT_LME2_DG	LME2	DG	4	4	DIM2BOA-Glc	403.1	Analyte	0	1.7	130.376	NA	151.2799436	0.375291351
60	20191209_LT_Stds13x_05ng	Standard	NA	1	4	DIM2BOA-Glc	403.1	Standard	2.95	1.63	3.687	NA	3.209872748	0.007962969
61	20191209_LT_Stds13x_10ng	Standard	NA	1	4	DIM2BOA-Glc	403.1	Standard	5.9	1.62	7.863	NA	6.845464989	0.016982052
62	20191209_LT_Stds13x_50ng	Standard	NA	1	4	DIM2BOA-Glc	403.1	Standard	29.5	1.61	28.243	NA	24.58813019	0.060997594
63	20191209_LT_Stds13x_100ng	Standard	NA	1	4	DIM2BOA-Glc	403.1	Standard	59	1.62	65.753	NA	57.24403656	0.142009518
64	20191209_LT_Stds13x_200ng	Standard	NA	1	4	DIM2BOA-Glc	403.1	Standard	118	1.6	144.451	NA	125.7578867	0.311976896
65	20191209_LT_Stds13x_400ng	Standard	NA	1	4	DIM2BOA-Glc	403.1	Standard	236	1.62	270.092	NA	235.1399377	0.583329044
62	20191210_LT_Stds13x_05ng	Standard	NA	2	4	DIM2BOA-Glc	403.1	Standard	2.95	NA	NA	NA	NA	NA
63	20191210_LT_Stds13x_10ng	Standard	NA	2	4	DIM2BOA-Glc	403.1	Standard	5.9	NA	NA	NA	NA	NA
64	20191210_LT_Stds13x_50ng	Standard	NA	2	4	DIM2BOA-Glc	403.1	Standard	29.5	1.63	26.054	NA	24.91245087	0.06180216
65	20191210_LT_Stds13x_100ng	Standard	NA	2	4	DIM2BOA-Glc	403.1	Standard	59	1.63	56.511	NA	54.03498545	0.134048587
66	20191210_LT_Stds13x_200ng	Standard	NA	2	4	DIM2BOA-Glc	403.1	Standard	118	1.63	131.091	NA	125.3472824	0.310958279
67	20191210_LT_Stds13x_400ng	Standard	NA	2	4	DIM2BOA-Glc	403.1	Standard	236	1.63	264.329	NA	252.7474946	0.627009414
67	20191210_LT_Stds13x_05ng_02	Standard	NA	3	4	DIM2BOA-Glc	403.1	Standard	2.95	NA	NA	NA	NA	NA
68	20191210_LT_Stds13x_10ng_02	Standard	NA	3	4	DIM2BOA-Glc	403.1	Standard	5.9	NA	NA	NA	NA	NA
69	20191210_LT_Stds13x_50ng_02	Standard	NA	3	4	DIM2BOA-Glc	403.1	Standard	29.5	1.62	26.472	NA	28.31465209	0.070242253
70	20191210_LT_Stds13x_100ng_02	Standard	NA	3	4	DIM2BOA-Glc	403.1	Standard	59	1.63	50.817	NA	54.35424885	0.134840607
71	20191210_LT_Stds13x_200ng_02	Standard	NA	3	4	DIM2BOA-Glc	403.1	Standard	118	1.62	113.902	NA	121.8304436	0.302233797
72	20191210_LT_Stds13x_400ng_02	Standard	NA	3	4	DIM2BOA-Glc	403.1	Standard	236	1.62	233.79	NA	250.0635582	0.620351174
62	20191211_LT_Stds13x_05ng_01	Standard	NA	4	4	DIM2BOA-Glc	403.1	Standard	2.95	1.61	2.242	NA	2.601472921	0.006453666
63	20191211_LT_Stds13x_10ng_01	Standard	NA	4	4	DIM2BOA-Glc	403.1	Standard	5.9	1.63	4.334	NA	5.028895469	0.012475553
64	20191211_LT_Stds13x_50ng_01	Standard	NA	4	4	DIM2BOA-Glc	403.1	Standard	29.5	1.62	20.84	NA	24.18139861	0.059988585
65	20191211_LT_Stds13x_100ng_01	Standard	NA	4	4	DIM2BOA-Glc	403.1	Standard	59	1.61	35.878	NA	41.63052876	0.103275933
66	20191211_LT_Stds13x_200ng_01	Standard	NA	4	4	DIM2BOA-Glc	403.1	Standard	118	1.62	118.768	NA	137.8107654	0.341877364
67	20191211_LT_Stds13x_400ng_01	Standard	NA	4	4	DIM2BOA-Glc	403.1	Standard	236	1.62	235.518	NA	273.279973	0.677945852
1	20191209_LT_LMI1_MBOA	LMI1	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
2	20191209_LT_LMI1_Ctrl	LMI1	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
3	20191209_LT_LMI1_DG	LMI1	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	6.75	NA	1.649965289	0.004620457
4	20191209_LT_LBA112_MBOA	LBA112	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
5	20191209_LT_LBA112_Ctrl	LBA112	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
6	20191209_LT_LBA112_DG	LBA112	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.42	204.972	NA	50.10321262	0.140305832
7	20191209_LT_LAR12_MBOA	LAR12	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
8	20191209_LT_LAR12_Ctrl	LAR12	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
9	20191209_LT_LAR12_DG	LAR12	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.42	205.866	NA	50.32174136	0.140917786
10	20191209_LT_LRH8-S_MBOA	LRH8-S	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
11	20191209_LT_LRH8-S_Ctrl	LRH8-S	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
12	20191209_LT_LRH8-S_DG	LRH8-S	DG	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
13	20191209_LT_LME1_MBOA	LME1	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
14	20191209_LT_LME1_Ctrl	LME1	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
15	20191209_LT_LME1_DG	LME1	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.42	156.769	NA	38.32050495	0.107310291
16	20191209_LT_LST15_DIMBOA	LST15	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
17	20191209_LT_LST15_DG	LST15	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.42	51.137	NA	12.49989259	0.0350039
18	20191209_LT_LST15_MBOA	LST15	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
19	20191209_LT_LST15_Ctrl	LST15	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
20	20191209_LT_LMX9_DIMBOA	LMX9	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
21	20191209_LT_LMX9_DG	LMX9	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	194.45	NA	47.53122229	0.133103395
22	20191209_LT_LMX9_MBOA	LMX9	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
23	20191209_LT_LMX9_Ctrl	LMX9	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
24	20191209_LT_LMI14_DIMBOA	LMI14	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
25	20191209_LT_LMI14_DG	LMI14	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	149.228	NA	36.47718817	0.102148385
26	20191209_LT_LMI14_MBOA	LMI14	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
27	20191209_LT_LMI14_Ctrl	LMI14	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
28	20191209_LT_LBA20_DIMBOA	LBA20	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
29	20191209_LT_LBA20_DG	LBA20	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.42	170.737	NA	41.73483312	0.116871557
30	20191209_LT_LBA20_MBOA	LBA20	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
31	20191209_LT_LBA20_Ctrl	LBA20	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
32	20191209_LT_LMQ1_DIMBOA	LMQ1	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
33	20191209_LT_LMQ1_DG	LMQ1	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	136.521	NA	33.37109796	0.093450288
34	20191209_LT_LMQ1_MBOA	LMQ1	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
35	20191209_LT_LMQ1_Ctrl	LMQ1	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
36	20191209_LT_LMG1_DIMBOA	LMG1	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
37	20191209_LT_LMG1_MBOA	LMG1	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
38	20191209_LT_LMG1_Ctrl	LMG1	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
39	20191209_LT_LMG1_DG	LMG1	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	202.691	NA	49.54564658	0.13874446
40	20191209_LT_NBC_DIMBOA	NBC	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
41	20191209_LT_NBC_MBOA	NBC	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
42	20191209_LT_NBC_Ctrl	NBC	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
43	20191209_LT_NBC_DG	NBC	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	195.274	NA	47.73264027	0.133667433
44	20191209_LT_LMF1_DIMBOA	LMF1	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
45	20191209_LT_LMF1_MBOA	LMF1	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
46	20191209_LT_LMF1_Ctrl	LMF1	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
47	20191209_LT_LMF1_DG	LMF1	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	205.482	NA	50.22787667	0.140654933
48	20191209_LT_LRC7-O_DIMBOA	LRC7-O	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
49	20191209_LT_LRC7-O_MBOA	LRC7-O	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
50	20191209_LT_LRC7-O_Ctrl	LRC7-O	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
51	20191209_LT_LRC7-O_DG	LRC7-O	DG	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
52	20191209_LT_LBA21_DIMBOA	LBA21	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
53	20191209_LT_LBA21_MBOA	LBA21	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
54	20191209_LT_LBA21_Ctrl	LBA21	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
55	20191209_LT_LBA21_DG	LBA21	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.43	167.224	NA	40.87611785	0.114466866
56	20191209_LT_T0_Ctrl	T0	Ctrl	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
57	20191209_LT_T0_MBOA	T0	MBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
58	20191209_LT_T0_DIMBOA	T0	DIMBOA	1	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
59	20191209_LT_T0_DG	T0	DG	1	5	HMBOA-Glc	357.1	Analyte	0	1.44	7955.664	NA	1944.676956	5.445748966
1	20191210_LT_LMI1_MBOA	LMI1	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
2	20191210_LT_LRH13_MBOA	LRH13	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
3	20191210_LT_LRH13_Ctrl	LRH13	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
4	20191210_LT_LRH13_DG	LRH13	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.42	32.873	NA	8.790046598	0.024615084
5	20191210_LT_LRH13_DIMBOA	LRH13	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
6	20191210_LT_LST17_MBOA	LST17	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
7	20191210_LT_LST17_Ctrl	LST17	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
8	20191210_LT_LST17_DG	LST17	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.41	113.086	NA	30.23853039	0.084678046
9	20191210_LT_LST17_DIMBOA	LST17	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
10	20191210_LT_LMI13_MBOA	LMI13	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
11	20191210_LT_LMI13_Ctrl	LMI13	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
12	20191210_LT_LMI13_DG	LMI13	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.42	72.051	NA	19.26601306	0.053951311
13	20191210_LT_LMI13_DIMBOA	LMI13	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
14	20191210_LT_LMO1_MBOA	LMO1	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
15	20191210_LT_LMO1_Ctrl	LMO1	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
16	20191210_LT_LMO1_DG	LMO1	DG	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
17	20191210_LT_LMO1_DIMBOA	LMO1	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
18	20191210_LT_LMI1x_MBOA	LMI1x	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
19	20191210_LT_LMI1x_Ctrl	LMI1x	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
20	20191210_LT_LMI1x_DG	LMI1x	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.45	8.383	NA	2.241564829	0.006277135
21	20191210_LT_LMI1x_DIMBOA	LMI1x	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
22	20191210_LT_LRC7-S_DIMBOA	LRC7-S	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
23	20191210_LT_LRC7-S_DG	LRC7-S	DG	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
24	20191210_LT_LRC7-S_MBOA	LRC7-S	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
25	20191210_LT_LRC7-S_Ctrl	LRC7-S	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
26	20191210_LT_LMI15_DIMBOA	LMI15	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
27	20191210_LT_LMI15_DG	LMI15	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.46	2.064	NA	0.551901444	0.00154551
28	20191210_LT_LMI15_MBOA	LMI15	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
29	20191210_LT_LMI15_Ctrl	LMI15	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
30	20191210_LT_LMX7_DIMBOA	LMX7	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
31	20191210_LT_LMX7_DG	LMX7	DG	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
32	20191210_LT_LMX7_MBOA	LMX7	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
33	20191210_LT_LMX7_Ctrl	LMX7	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
34	20191210_LT_LST16_DIMBOA	LST16	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
35	20191210_LT_LST16_DG	LST16	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.44	69.22	NA	18.50902034	0.051831477
36	20191210_LT_LST16_MBOA	LST16	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
37	20191210_LT_LST16_Ctrl	LST16	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
38	20191210_LT_LMR1_DIMBOA	LMR1	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
39	20191210_LT_LMR1_DG	LMR1	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.44	130.06	NA	34.77727802	0.097388065
40	20191210_LT_LMR1_MBOA	LMR1	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
41	20191210_LT_LMR1_Ctrl	LMR1	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
42	20191210_LT_LPB4-O_DIMBOA	LPB4-O	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
43	20191210_LT_LPB4-O_MBOA	LPB4-O	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
44	20191210_LT_LPB4-O_Ctrl	LPB4-O	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
45	20191210_LT_LPB4-O_DG	LPB4-O	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.44	148.702	NA	39.76203903	0.111347071
46	20191210_LT_LMN1_DIMBOA	LMN1	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
47	20191210_LT_LMN1_MBOA	LMN1	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
48	20191210_LT_LMN1_Ctrl	LMN1	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
49	20191210_LT_LMN1_DG	LMN1	DG	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
50	20191210_LT_LST14_DIMBOA	LST14	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
51	20191210_LT_LST14_MBOA	LST14	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
52	20191210_LT_LST14_Ctrl	LST14	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
53	20191210_LT_LST14_DG	LST14	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.44	60.633	NA	16.21290711	0.045401588
54	20191210_LT_LMM1_DIMBOA	LMM1	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
55	20191210_LT_LMM1_MBOA	LMM1	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
56	20191210_LT_LMM1_Ctrl	LMM1	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
57	20191210_LT_LMM1_DG	LMM1	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.41	156.676	NA	41.89423967	0.117317949
58	20191210_LT_LBA3_DIMBOA	LBA3	DIMBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
59	20191210_LT_LBA3_MBOA	LBA3	MBOA	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
60	20191210_LT_LBA3_Ctrl	LBA3	Ctrl	2	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
61	20191210_LT_LBA3_DG	LBA3	DG	2	5	HMBOA-Glc	357.1	Analyte	0	1.42	125.058	NA	33.43977268	0.093642601
1	20191210_LT_LMI1_MBOA_02	LMI1	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
2	20191210_LT_LST13_MBOA	LST13	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
3	20191210_LT_LST13_Ctrl	LST13	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
4	20191210_LT_LST13_DG	LST13	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.42	127.426	NA	36.34365072	0.101774435
5	20191210_LT_LST13_DIMBOA	LST13	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
6	20191210_LT_NBC_MBOA	NBC	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
7	20191210_LT_NBC_Ctrl	NBC	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
8	20191210_LT_NBC_DG	NBC	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.45	222.151	NA	63.36052573	0.177430764
9	20191210_LT_NBC_DIMBOA	NBC	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
10	20191210_LT_LAC11_MBOA	LAC11	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
11	20191210_LT_LAC11_Ctrl	LAC11	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
12	20191210_LT_LAC11_DG	LAC11	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.44	172.024	NA	49.06361474	0.137394609
13	20191210_LT_LAC11_DIMBOA	LAC11	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
14	20191210_LT_LPD2_MBOA	LPD2	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
15	20191210_LT_LPD2_Ctrl	LPD2	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
16	20191210_LT_LPD2_DG	LPD2	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.43	214.421	NA	61.15582323	0.171256856
17	20191210_LT_LPD2_DIMBOA	LPD2	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
18	20191210_LT_LMJ1_MBOA	LMJ1	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
19	20191210_LT_LMJ1_Ctrl	LMJ1	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
20	20191210_LT_LMJ1_DG	LMJ1	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.43	166.436	NA	47.46984015	0.132931504
21	20191210_LT_LMJ1_DIMBOA	LMJ1	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
22	20191210_LT_LMI11_DIMBOA	LMI11	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
23	20191210_LT_LMI11_DG	LMI11	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.45	4.353	NA	1.24153557	0.003476717
24	20191210_LT_LMI11_MBOA	LMI11	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
25	20191210_LT_LMI11_Ctrl	LMI11	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
26	20191210_LT_LMG2_DIMBOA	LMG2	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
27	20191210_LT_LMG2_DG	LMG2	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.44	53.312	NA	15.20531687	0.042579997
28	20191210_LT_LMG2_MBOA	LMG2	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
29	20191210_LT_LMG2_Ctrl	LMG2	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
30	20191210_LT_LPB4-R_DIMBOA	LPB4-R	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
31	20191210_LT_LPB4-R_DG	LPB4-R	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.44	146.715	NA	41.84513926	0.117180452
32	20191210_LT_LPB4-R_MBOA	LPB4-R	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
33	20191210_LT_LPB4-R_Ctrl	LPB4-R	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
34	20191210_LT_LMC1_DIMBOA	LMC1	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
35	20191210_LT_LMC1_DG	LMC1	DG	3	5	HMBOA-Glc	357.1	Analyte	0	1.44	149.5	NA	42.63945963	0.119404816
36	20191210_LT_LMC1_MBOA	LMC1	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
37	20191210_LT_LMC1_Ctrl	LMC1	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
38	20191210_LT_LMC3_DIMBOA	LMC3	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
39	20191210_LT_LMC3_DG	LMC3	DG	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
40	20191210_LT_LMC3_MBOA	LMC3	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
41	20191210_LT_LMC3_Ctrl	LMC3	Ctrl	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
42	20191210_LT_LMX11_DIMBOA	LMX11	DIMBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
43	20191210_LT_LMX11_MBOA	LMX11	MBOA	3	5	HMBOA-Glc	357.1	Analyte	0	NA	NA	NA	NA	NA
